info function time diff
data_out_copy-gemm-64-64-64 dgemm_nt_kern 105.714386000 0.007949000
exit_omp-64-64-64 dgemm_nt_kern 105.722335000 0.315288000
data_in_copy-gemm-64-64-64 dgemm_nt_kern 106.037623000 0.022204000
enter_omp-gemm-64-64-64 dgemm_nt_kern 106.059827000 0.015450000
offload_wait __tgt_rtl_run_target_team_region 106.075277000 0.003414000
offload_return __tgt_rtl_run_target_team_region 106.078691000 0.010111000
data_out_copy-gemm-64-64-64 dgemm_nt_kern 106.088802000 0.007928000
exit_omp-64-64-64 dgemm_nt_kern 106.096730000 0.305788000
data_in_copy-gemm-64-64-64 dgemm_nt_kern 106.402518000 0.020214000
enter_omp-gemm-64-64-64 dgemm_nt_kern 106.422732000 0.012981000
offload_wait __tgt_rtl_run_target_team_region 106.435713000 0.003355000
offload_return __tgt_rtl_run_target_team_region 106.439068000 0.009982000
data_out_copy-gemm-64-64-64 dgemm_nt_kern 106.449050000 0.007948000
exit_omp-64-64-64 dgemm_nt_kern 106.456998000 1.224846000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 107.681844000 0.135737000
enter_omp-gemm-128-128-128 dgemm_nt_kern 107.817581000 0.013044000
offload_wait __tgt_rtl_run_target_team_region 107.830625000 0.015341000
offload_return __tgt_rtl_run_target_team_region 107.845966000 0.009538000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 107.855504000 0.080024000
exit_omp-128-128-128 dgemm_nt_kern 107.935528000 1.424884000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 109.360412000 0.077295000
enter_omp-gemm-128-128-128 dgemm_nt_kern 109.437707000 0.014992000
offload_wait __tgt_rtl_run_target_team_region 109.452699000 0.013969000
offload_return __tgt_rtl_run_target_team_region 109.466668000 0.010154000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 109.476822000 0.027059000
exit_omp-128-128-128 dgemm_nt_kern 109.503881000 1.371149000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 110.875030000 0.081172000
enter_omp-gemm-128-128-128 dgemm_nt_kern 110.956202000 0.017829000
offload_wait __tgt_rtl_run_target_team_region 110.974031000 0.017284000
offload_return __tgt_rtl_run_target_team_region 110.991315000 0.010053000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 111.001368000 0.033938000
